Categoría 1	Descripción (categoría 1)	Categoría 2	Descripción (categoría 2)	Categoría 3	Descripción (categoría 3)	Categoría 4	Descripción (categoría 4)	Categoría 5	Descripción (categoría 5)	Categoría 6	Descripción (categoría 6)	Categoría 7	Descripción (categoría 7)	Categoría 8	Descripción (categoría 8)	Categoría 9	Descripción (categoría 9)	Impuesto	Nota explicativa 1. Incluye	Nota explicativa 2. Excluye
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3211	Pulpas de madera u otro material celulósico fibroso	32112	Pulpa química de madera, insoluble	3211202	Pasta química de madera al sulfito, insoluble	321120201	Pasta química de madera al sulfito, insoluble, cruda	32112020102	Pasta química de madera no conífera, al sulfito, insoluble, cruda	3,2112E+12	Pasta química de madera no conífera, al sulfito, insoluble, cruda	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3211	Pulpas de madera u otro material celulósico fibroso	32112	Pulpa química de madera, insoluble	3211202	Pasta química de madera al sulfito, insoluble	321120202	Pasta química de madera al sulfito, insoluble, semiblanqueada o blanqueada	32112020201	Pasta química de madera conífera, al sulfito, insoluble, semiblanqueada o blanqueada	3,2112E+12	Pasta química de madera conífera, al sulfito, insoluble, semiblanqueada o blanqueada	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3211	Pulpas de madera u otro material celulósico fibroso	32112	Pulpa química de madera, insoluble	3211202	Pasta química de madera al sulfito, insoluble	321120202	Pasta química de madera al sulfito, insoluble, semiblanqueada o blanqueada	32112020202	Pasta química de madera no conífera, al sulfito, insoluble, semiblanqueada o blanqueada	3,2112E+12	Pasta química de madera no conífera, al sulfito, insoluble, semiblanqueada o blanqueada	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3211	Pulpas de madera u otro material celulósico fibroso	32113	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	3211300	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	321130000	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	32113000001	Pulpa mecánica de madera	3,2113E+12	Pulpa mecánica de madera	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3211	Pulpas de madera u otro material celulósico fibroso	32113	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	3211300	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	321130000	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	32113000002	Pulpa semiquímica de madera	3,2113E+12	Pulpa semiquímica de madera	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3211	Pulpas de madera u otro material celulósico fibroso	32113	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	3211300	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	321130000	Pulpa mecánica de madera; pulpa semiquímica de madera; pulpas de material celulósico fibroso, excepto madera	32113000003	Pulpas de materias celulósicas, excepto madera	3,2113E+12	Pulpas de materias celulósicas, excepto madera	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32121	Papel de periódico	3212100	Papel de periódico	321210000	Papel de periódico	32121000001	Papel periódico en bobinas (rollos)	3,2121E+12	Papel periódico en bobinas (rollos)	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32121	Papel de periódico	3212100	Papel de periódico	321210000	Papel de periódico	32121000002	Papel periódico en hojas de forma cuadrada o rectangular	3,2121E+12	Papel periódico en hojas de forma cuadrada o rectangular	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32122	Papel y cartón fabricado a mano	3212200	Papel y cartón fabricado a mano	321220000	Papel y cartón fabricado a mano	32122000000	Papel y cartón fabricado a mano	3,2122E+12	Papel y cartón fabricado a mano	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290001	Papel soporte 	32129000101	Papel y cartón soporte para papel o cartón fotosensibles, termosensibles o electrosensibles	3,2129E+12	Papel y cartón soporte para papel o cartón fotosensibles, termosensibles o electrosensibles	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290001	Papel soporte 	32129000102	Papel soporte para papeles de decorar paredes	3,2129E+12	Papel soporte para papeles de decorar paredes	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290001	Papel soporte 	32129000103	Papel soporte para papel carbón o papel carbónico	3,2129E+12	Papel soporte para papel carbón o papel carbónico	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290002	Papeles "bond "y "ledger" 	32129000201	Papeles "bond "y "ledger" en rollos, incluso para mimeógrafo y fotocopia	3,2129E+12	Papeles "bond "y "ledger" en rollos, incluso para mimeógrafo y fotocopia	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290002	Papeles "bond "y "ledger" 	32129000202	Papel bond para escribir, en tiras o rollos, sin rayar	3,2129E+12	Papel bond para escribir, en tiras o rollos, sin rayar	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290002	Papeles "bond "y "ledger" 	32129000203	Papel bond de registro, en tiras o rollos, sin rayar	3,2129E+12	Papel bond de registro, en tiras o rollos, sin rayar	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290003	Papel sin plegar ni rayar 	32129000301	Papeles y cartones en tiras o rollos, sin plegar	3,2129E+12	Papeles y cartones en tiras o rollos, sin plegar	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290003	Papel sin plegar ni rayar 	32129000302	Hojas para portafolio, sin rayar	3,2129E+12	Hojas para portafolio, sin rayar	13%		
3	Bienes transportables, excepto productos metálicos, maquinaria y equipo, n.c.p.	32	Pulpa, papel y productos de papel; impresos y artículos relacionados	321	Pulpa, papel y cartón	3212	Papel de periódico, papel fabricado a mano y otros papeles y cartones sin revestir, del tipo utilizado para usos gráficos, papel de tarjeta y de cinta, para perforar	32129	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	3212900	Papel y cartón sin revestir, del tipo utilizado para escribir, imprimir u otros usos gráficos, y papel de tarjeta y de cinta, para perforar, n.c.p.	321290003	Papel sin plegar ni rayar 	32129000399	Papeles en rollo, sin plegar ni rayar, n.c.p.	3,2129E+12	Papeles en rollo, sin plegar ni rayar, n.c.p.	13%		
